Gid,Name,ShortName,Designation,LocalNumber,IsJourneyPatternPointGid,IsIncludedInStopAreaGid,TypeCode,ForAlightingYesNo,ForBoardingYesNo,OrientationDegrees,LengthMeters,LastModifiedUtcDateTime,ExistsFromDate,ExistsUptoDate,CoordinateSystemName,CentroidNorthingCoordinate,CentroidEastingCoordinate,lon,lat
9022302000207001,Kattby,,A,1,9025302000020701,9021302000207000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.216438,19.739113,19.739113,60.216438
9022302000207002,Kattby,,B,2,9025302000020702,9021302000207000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.216438,19.739113,19.739113,60.216438
9022302000230002,Kroklund,,B,2,9025302000023002,9021302000230000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.308407,19.967055,19.967055,60.308407
9022302000095001,Finströms kyrka,,A,1,9025302000009501,9021302000095000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.262235,19.936239,19.936239,60.262235
9022302000103002,Folkhögskolan,,B,2,9025302000010302,9021302000103000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.258637,19.923388,19.923388,60.258637
9022302000117001,Geta centrum,,A,1,9025302000011701,9021302000117000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.374649,19.846925,19.846925,60.374649
9022302000120001,Godby Hotell,,A,1,9025302000012001,9021302000120000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.23227,19.995555,19.995555,60.23227
9022302000121001,Godby högstadium,,A,1,9025302000012101,9021302000121000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.223842,19.976049,19.976049,60.223842
9022302000121002,Godby högstadium,,B,2,9025302000012102,9021302000121000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.223842,19.976049,19.976049,60.223842
9022302000125001,Godbyvägen 1285,,A,1,9025302000012501,9021302000125000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.218164,19.979677,19.979677,60.218164
9022302000125002,Godbyvägen 1285,,B,2,9025302000012502,9021302000125000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.218164,19.979677,19.979677,60.218164
9022302000133001,Granholm,,A,1,9025302000013301,9021302000133000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.055141,19.967865,19.967865,60.055141
9022302000143002,Gölby norra,,B,2,9025302000014302,9021302000143000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.197317,19.950121,19.950121,60.197317
9022302000145002,Haga Kungsgård,,B,2,9025302000014502,9021302000145000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.30601,20.0031,20.0031,60.30601
9022302000035001,Bo-Bil,,A,1,9025302000003501,9021302000035000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.127968,19.942118,19.942118,60.127968
9022302000035002,Bo-Bil,,B,2,9025302000003502,9021302000035000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.127968,19.942118,19.942118,60.127968
9022302000041001,Bomarsunds fästning,,A,1,9025302000004101,9021302000041000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.21222,20.240645,20.240645,60.21222
9022302000041002,Bomarsunds fästning,,B,2,9025302000004102,9021302000041000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.21222,20.240645,20.240645,60.21222
9022302000056001,Bäckäng,,A,1,9025302000005601,9021302000056000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.073939,20.165001,20.165001,60.073939
9022302000060001,Chipsfabriken,,A,1,9025302000006001,9021302000060000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.244244,20.053211,20.053211,60.244244
9022302000060002,Chipsfabriken,,B,2,9025302000006002,9021302000060000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.244244,20.053211,20.053211,60.244244
9022302000080001,Eckerö kyrka,,A,1,9025302000008001,9021302000080000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.212995,19.612101,19.612101,60.212995
9022302000089001,Emkarby daghem,,A,1,9025302000008901,9021302000089000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.21103,19.88207,19.88207,60.21103
9022302000011001,Bartsgårda,,A,1,9025302000001101,9021302000011000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.280489,19.956685,19.956685,60.280489
9022302000015001,Bengtsböle,,A,1,9025302000001501,9021302000015000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.069028,20.111775,20.111775,60.069028
9022302000025002,Björknäs,,B,2,9025302000002502,9021302000025000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.323839,19.925352,19.925352,60.323839
9022302000009002,Bamböle,,B,2,9025302000000902,9021302000009000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.228255,19.857974,19.857974,60.228255
9022302000029002,Björkuddsvägen vsk.,,B,2,9025302000002902,9021302000029000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.094459,20.018877,20.018877,60.094459
9022302000037002,Boda vsk.,,B,2,9025302000003702,9021302000037000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.19452,19.812407,19.812407,60.19452
9022302000069002,Djäkenböle,,B,2,9025302000006902,9021302000069000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.194682,19.791311,19.791311,60.194682
9022302000170002,Hindersvägen vsk.,,B,2,9025302000017002,9021302000170000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.196182,19.942375,19.942375,60.196182
9022302000224002,Kockobacka,,B,2,9025302000022402,9021302000224000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.0637,20.050791,20.050791,60.0637
9022302000276002,Lemströms kanal,,B,2,9025302000027602,9021302000276000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.098805,20.014728,20.014728,60.098805
9022302000285002,Lumparsund,,B,2,9025302000028502,9021302000285000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.079928,20.22663,20.22663,60.079928
9022302000287002,Lumpo,,B,2,9025302000028702,9021302000287000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.144091,20.231421,20.231421,60.144091
9022302000320002,Mönbackavägen vsk.,,B,2,9025302000032002,9021302000320000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.073602,20.156487,20.156487,60.073602
9022302000388002,Sandvik,,B,2,9025302000038802,9021302000388000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.033561,20.106415,20.106415,60.033561
9022302000535002,Vessingsboda,,B,2,9025302000053502,9021302000535000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.043908,20.174763,20.174763,60.043908
9022302000569002,Åttbölevägen vsk.,,B,2,9025302000056902,9021302000569000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.251229,19.907191,19.907191,60.251229
9022302000588002,Öjvägen vsk.,,B,2,9025302000058802,9021302000588000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.070292,20.073003,20.073003,60.070292
9022302000590002,Önningeby vsk.,,B,2,9025302000059002,9021302000590000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.11089,20.00569,20.00569,60.11089
9022302000655001,Ukrainaplatsen,,A,1,9025302000065501,9021302000655000,BUSSTOP,1,1,,50.0,2024-12-28 19:11:28.670,2025-01-01 00:00:00.000,,WGS84,60.096662,19.93084,19.93084,60.096662
9022302000662001,"Centrum, Nygatan",,A,1,9025302000066201,9021302000662000,BUSSTOP,1,1,90.0,100.0,2024-12-28 19:11:28.670,2025-01-01 00:00:00.000,,WGS84,60.100122,19.941426,19.941426,60.100122
9022302000662002,"Centrum, Nygatan",,B,2,9025302000066202,9021302000662000,BUSSTOP,1,1,,,2024-12-28 19:11:28.670,2025-01-01 00:00:00.000,,WGS84,60.100122,19.941426,19.941426,60.100122
9022302000679001,Polishuset,,A,1,9025302000067901,9021302000679000,BUSSTOP,1,1,,50.0,2024-12-28 19:11:28.670,2025-01-01 00:00:00.000,,WGS84,60.102482,19.94257,19.94257,60.102482
9022302000680001,Timskär,,A,1,9025302000068001,9021302000680000,PIER,1,1,,50.0,2025-10-22 14:16:18.687,2025-10-23 00:00:00.000,,WGS84,60.331422,20.365235,20.365235,60.331422
9022302000681001,Vattungs revet,,A,1,9025302000068101,9021302000681000,PIER,1,1,,50.0,2025-10-22 14:16:18.687,2025-10-23 00:00:00.000,,WGS84,60.322174,20.372568,20.372568,60.322174
9022302001015001,Embarsund (Finholma),,A,1,9025302000101501,9021302001015000,BUSSTOP,1,1,,50.0,2025-10-22 14:16:18.687,2025-10-23 00:00:00.000,,WGS84,60.074426,20.526723,20.526723,60.074426
9022302001016001,Embarsund (Jyddö),,A,1,9025302000101601,9021302001016000,BUSSTOP,1,1,,50.0,2025-10-22 14:16:18.687,2025-10-23 00:00:00.000,,WGS84,60.07647,20.527154,20.527154,60.07647
9022302001013001,Ängösund (Lumparland),,A,1,9025302000101301,9021302001013000,BUSSTOP,1,1,,50.0,2026-03-23 08:35:40.370,2026-03-24 00:00:00.000,,WGS84,60.153004,20.289572,20.289572,60.153004
9022302001014001,Ängösund (Ängö),,A,1,9025302000101401,9021302001014000,BUSSTOP,1,1,,50.0,2026-03-23 08:35:40.370,2026-03-24 00:00:00.000,,WGS84,60.154101,20.294455,20.294455,60.154101
9022302001019001,Björkö (Björkö),,A,1,9025302000101901,9021302001019000,BUSSTOP,1,1,,50.0,2026-03-23 08:35:40.370,2026-03-24 00:00:00.000,,WGS84,60.31094,20.941831,20.941831,60.31094
9022302001020001,Björkö (Lappo),,A,1,9025302000102001,9021302001020000,BUSSTOP,1,1,,50.0,2026-03-23 08:35:40.370,2026-03-24 00:00:00.000,,WGS84,60.311251,20.952221,20.952221,60.311251
9022302000135002,Granö,,B,2,9025302000013502,9021302000135000,BUSSTOP,1,1,,50.0,2026-03-27 16:14:12.897,2026-03-28 00:00:00.000,,WGS84,60.025525,19.989926,19.989926,60.025525
9022302000193002,Järsö,,B,2,9025302000019302,9021302000193000,BUSSTOP,1,1,,50.0,2026-03-27 16:14:12.897,2026-03-28 00:00:00.000,,WGS84,60.020966,19.998032,19.998032,60.020966
9022302001018001,Seglinge (Snäckö),,A,1,9025302000101801,9021302001018000,PIER,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.219478,20.726356,20.726356,60.219478
9022302000408001,Skolsvängen vsk.,,A,1,9025302000040801,9021302000408000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.073754,20.136745,20.136745,60.073754
9022302000412002,Slottsvägen vsk.,,B,2,9025302000041202,9021302000412000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.24029,20.071466,20.071466,60.24029
9022302000433002,Stenbro vsk.,,B,2,9025302000043302,9021302000433000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.2379,20.083498,20.083498,60.2379
9022302000437002,Storängsgatan vsk.,,B,2,9025302000043702,9021302000437000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.219519,20.188403,20.188403,60.219519
9022302000466001,Svinövägen vsk.,,A,1,9025302000046601,9021302000466000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.085444,20.256118,20.256118,60.085444
9022302000472001,Södergatan vsk.,,A,1,9025302000047201,9021302000472000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.214843,19.564498,19.564498,60.214843
9022302000478002,Södernäsvägen vsk.,,B,2,9025302000047802,9021302000478000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.241515,20.024423,20.024423,60.241515
9022302000484002,Södra Finbygatan vsk.,,B,2,9025302000048402,9021302000484000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.221763,20.179209,20.179209,60.221763
9022302000494001,Tellviksvägen vsk.,,A,1,9025302000049401,9021302000494000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.290121,19.98978,19.98978,60.290121
9022302000527001,Vargata brygga vsk.,,A,1,9025302000052701,9021302000527000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.243613,20.341469,20.341469,60.243613
9022302000527002,Vargata brygga vsk.,,B,2,9025302000052702,9021302000527000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.243613,20.341469,20.341469,60.243613
9022302000539001,Vestmyravägen vsk. 1,,A,1,9025302000053901,9021302000539000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.196978,19.778758,19.778758,60.196978
9022302000588001,Öjvägen vsk.,,A,1,9025302000058801,9021302000588000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.070292,20.073003,20.073003,60.070292
9022302000610001,Tengsödavik,,A,1,9025302000061001,9021302000610000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.310287,20.193289,20.193289,60.310287
9022302000613001,Lemland Pellas,,A,1,9025302000061301,9021302000613000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.075784,20.186498,20.186498,60.075784
9022302000257001,Kvarnlyckevägen vsk.,,A,1,9025302000025701,9021302000257000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.071502,20.093194,20.093194,60.071502
9022302000302001,Marbyvägen vsk.,,A,1,9025302000030201,9021302000302000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.212896,19.647981,19.647981,60.212896
9022302000306002,Mariavägen vsk.,,B,2,9025302000030602,9021302000306000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.216755,19.730961,19.730961,60.216755
9022302000316002,Mickelsö vsk.,,B,2,9025302000031602,9021302000316000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.205961,20.285292,20.285292,60.205961
9022302000322001,Mörslättsvägen vsk.,,A,1,9025302000032201,9021302000322000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.301833,19.967454,19.967454,60.301833
9022302000326001,Nabbenvägen vsk.,,A,1,9025302000032601,9021302000326000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.294076,19.966703,19.966703,60.294076
9022302000336002,Näfsby vsk.,,B,2,9025302000033602,9021302000336000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.193067,19.781435,19.781435,60.193067
9022302000344001,Ollasgatan vsk.,,A,1,9025302000034401,9021302000344000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.223799,19.567359,19.567359,60.223799
9022302000348001,Vårdö Pellas,,A,1,9025302000034801,9021302000348000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.26488,20.374144,20.374144,60.26488
9022302000374002,Ringvägen vsk.,,B,2,9025302000037402,9021302000374000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.087864,19.942962,19.942962,60.087864
9022302000386002,Sandmovägen vsk.,,B,2,9025302000038602,9021302000386000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.223252,19.552998,19.552998,60.223252
9022302000400001,Skagvägen vsk.,,A,1,9025302000040001,9021302000400000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.226382,19.580641,19.580641,60.226382
9022302000400002,Skagvägen vsk.,,B,2,9025302000040002,9021302000400000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.226382,19.580641,19.580641,60.226382
9022302000402001,Skarpans vsk.,,A,1,9025302000040201,9021302000402000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.211898,20.224231,20.224231,60.211898
9022302000406001,Skillnadsgatan vsk.,,A,1,9025302000040601,9021302000406000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.09303,19.939914,19.939914,60.09303
9022302000083001,Eckerö posthus vsk.,,A,1,9025302000008301,9021302000083000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.221607,19.544022,19.544022,60.221607
9022302000101002,Fjärilsgatan vsk.,,B,2,9025302000010102,9021302000101000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.21992,19.5647,19.5647,60.21992
9022302000111001,Furuholmen vsk.,,A,1,9025302000011101,9021302000111000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.371634,19.899292,19.899292,60.371634
9022302000123002,Godbyhallen vsk.,,B,2,9025302000012302,9021302000123000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.22348,19.981416,19.981416,60.22348
9022302000139002,Grelsby vsk.,,B,2,9025302000013902,9021302000139000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.237587,19.976598,19.976598,60.237587
9022302000152001,Hamngatan vsk.,,A,1,9025302000015201,9021302000152000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.078599,20.262073,20.262073,60.078599
9022302000161001,Havsvidden vsk.,,A,1,9025302000016101,9021302000161000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.367676,19.91424,19.91424,60.367676
9022302000172002,Holmen vsk.,,B,2,9025302000017202,9021302000172000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.026831,19.988421,19.988421,60.026831
9022302000179001,Högbergsvägen vsk.,,A,1,9025302000017901,9021302000179000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.076051,20.030299,20.030299,60.076051
9022302000181001,Industrivägen vsk.,,A,1,9025302000018101,9021302000181000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.234497,19.981244,19.981244,60.234497
9022302000222001,Knutsbodavägen vsk.,,A,1,9025302000022201,9021302000222000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.067762,20.034083,20.034083,60.067762
9022302000236001,Krokstadsvägen vsk.,,A,1,9025302000023601,9021302000236000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.111828,20.264886,20.264886,60.111828
9022302000247001,Kungsholmen vsk.,,A,1,9025302000024701,9021302000247000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.32838,19.923461,19.923461,60.32838
9022302001001001,Sottunga,,A,1,9025302000100101,9021302001001000,PIER,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.109837,20.681985,20.681985,60.109837
9022302001003001,Kyrkogårdsö,,A,1,9025302000100301,9021302001003000,PIER,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.031246,20.824804,20.824804,60.031246
9022302001004001,Kökar,,A,1,9025302000100401,9021302001004000,PIER,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,59.945281,20.890769,20.890769,59.945281
9022302001007001,Bergö,,A,1,9025302000100701,9021302001007000,PIER,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.162687,20.392849,20.392849,60.162687
9022302001008001,Asterholma,,A,1,9025302000100801,9021302001008000,PIER,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.304044,21.033883,21.033883,60.304044
9022302000163002,Hellesby,,B,2,9025302000016302,9021302000163000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.20031,19.735332,19.735332,60.20031
9022302000203001,Kastelholms slott/Smakbyn,,A,1,9025302000020301,9021302000203000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.232821,20.081683,20.081683,60.232821
9022302000384002,Samuelstorp,,B,2,9025302000038402,9021302000384000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.16991,19.745096,19.745096,60.16991
9022302000392002,Savoy,,B,2,9025302000039202,9021302000392000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.100591,19.938054,19.938054,60.100591
9022302000506002,Torpfjärden,,B,2,9025302000050602,9021302000506000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.113487,19.883867,19.883867,60.113487
9022302000592002,Öra macken,,B,2,9025302000059202,9021302000592000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.223034,19.682636,19.682636,60.223034
9022302000019001,Bistorpsvägen vsk.,,A,1,9025302000001901,9021302000019000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.070952,20.122119,20.122119,60.070952
9022302000037001,Boda vsk.,,A,1,9025302000003701,9021302000037000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.19452,19.812407,19.812407,60.19452
9022302000049002,Brokärrsvägen vsk.,,B,2,9025302000004902,9021302000049000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.242081,20.059941,20.059941,60.242081
9022302000064002,Dalkarbyvägen vsk.,,B,2,9025302000006402,9021302000064000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.135944,19.939102,19.939102,60.135944
9022302000470001,Söderby Livs,,A,1,9025302000047001,9021302000470000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.068834,20.085731,20.085731,60.068834
9022302000474001,Söderhägnan,,A,1,9025302000047401,9021302000474000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.106034,20.01337,20.01337,60.106034
9022302000488001,Södra Kulla,,A,1,9025302000048801,9021302000488000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.20883,19.874679,19.874679,60.20883
9022302000508001,Torrbolstad,,A,1,9025302000050801,9021302000508000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.277505,19.906185,19.906185,60.277505
9022302000514001,Töftö,,A,1,9025302000051401,9021302000514000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.211715,20.297833,20.297833,60.211715
9022302000520001,Utängarna,,A,1,9025302000052001,9021302000520000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.121738,19.858248,19.858248,60.121738
9022302000545002,Vårdö kyrka,,B,2,9025302000054502,9021302000545000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.24292,20.37048,20.37048,60.24292
9022302000559002,Västra macken,,B,2,9025302000055902,9021302000559000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.111219,19.929983,19.929983,60.111219
9022302000563001,Ytterby,,A,1,9025302000056301,9021302000563000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.160704,20.014738,20.014738,60.160704
9022302000571002,Ämnäs,,B,2,9025302000057102,9021302000571000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.209193,19.963234,19.963234,60.209193
9022302000575001,Ämnäsgatan,,A,1,9025302000057501,9021302000575000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.211393,19.973012,19.973012,60.211393
9022302000575002,Ämnäsgatan,,B,2,9025302000057502,9021302000575000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.211393,19.973012,19.973012,60.211393
9022302000586002,Ödkarby skola,,B,2,9025302000058602,9021302000586000,BUSSTOP,1,1,,50.0,2021-03-19 10:09:10.883,2021-03-29 00:00:00.000,,WGS84,60.30377,19.991636,19.991636,60.30377
