from_area,from_name,to_area,to_name,period,trips
9021302000429000,Torget,9021302000439000,Strandnäs,total,0.1455
9021302000121000,Godby högstadium,9021302000368000,Pålsböle daghem,total,0.1454
9021302000312000,Maxinge,9021302000255000,Kvarnbo,total,0.1453
9021302000308000,"Mariehamn, Bussplan",9021302000150000,"Hammarland, Torp",total,0.1452
9021302000386000,Sandmovägen vsk.,9021302000189000,Jomala skola,total,0.1452
9021302000107000,Frebbenby,9021302000543000,Vikingahallen,total,0.1442
9021302000559000,Västra macken,9021302000622000,Solberget,total,0.144
9021302000062000,Daglösa,9021302000261000,Källbo skola,total,0.1438
9021302000154000,Hamnsundsvägen vsk.,9021302000121000,Godby högstadium,total,0.1431
9021302000308000,"Mariehamn, Bussplan",9021302000461000,Sviby bro,total,0.1428
9021302000125000,Godbyvägen 1285,9021302000021000,Bjärström,total,0.1427
9021302000308000,"Mariehamn, Bussplan",9021302000338000,Nääs,total,0.1424
9021302000392000,Savoy,9021302000429000,Torget,total,0.1424
9021302000421000,Solberget södra,9021302000590000,Önningeby vsk.,total,0.1423
9021302000115000,GE-huset,9021302000590000,Önningeby vsk.,total,0.1421
9021302000492000,Tekniska verken,9021302000392000,Savoy,total,0.1421
9021302000543000,Vikingahallen,9021302000392000,Savoy,total,0.1421
9021302000189000,Jomala skola,9021302000386000,Sandmovägen vsk.,total,0.1415
9021302000416000,Smartpark,9021302000668000,Jomala skola södra,total,0.1415
9021302000408000,Skolsvängen vsk.,9021302000523000,Valborg,total,0.1409
9021302000543000,Vikingahallen,9021302000107000,Frebbenby,total,0.1408
9021302000543000,Vikingahallen,9021302000378000,Rönngården,total,0.1403
9021302000338000,Nääs,9021302000123000,Godbyhallen vsk.,total,0.1388
9021302000193000,Järsö,9021302000564000,Ytternäs skola,total,0.1387
9021302000261000,Källbo skola,9021302000118000,Godby centrum,total,0.1385
9021302000011000,Bartsgårda,9021302000117000,Geta centrum,total,0.1383
9021302000115000,GE-huset,9021302000189000,Jomala skola,total,0.1382
9021302000662000,"Centrum, Nygatan",9021302000620000,Vedhuggsvägen,total,0.1381
9021302000668000,Jomala skola södra,9021302000416000,Smartpark,total,0.1379
9021302000622000,Solberget,9021302000324000,Nabben,total,0.1375
9021302000261000,Källbo skola,9021302000614000,Kulla sund,total,0.1366
9021302000154000,Hamnsundsvägen vsk.,9021302000261000,Källbo skola,total,0.1361
9021302000492000,Tekniska verken,9021302000185000,Jomala församlingshem,total,0.1359
9021302000334000,Nåtö by vsk.,9021302000564000,Ytternäs skola,total,0.1359
9021302000545000,Vårdö kyrka,9021302000125000,Godbyvägen 1285,total,0.1358
9021302000121000,Godby högstadium,9021302000352000,Pettböle,total,0.1356
9021302000564000,Ytternäs skola,9021302000017000,Bergö/Idskärsvägen vsk.,total,0.1355
9021302000168000,Hemdal,9021302000121000,Godby högstadium,total,0.1352
9021302000308000,"Mariehamn, Bussplan",9021302000512000,Tärnebolstad,total,0.1351
9021302000261000,Källbo skola,9021302000298000,Mangelbo,total,0.1345
9021302000662000,"Centrum, Nygatan",9021302000632000,Vikingagränd,total,0.1344
9021302000067000,Degersandsvägen vsk.,9021302000308000,"Mariehamn, Bussplan",total,0.1344
9021302000273000,Lemböte vsk.,9021302000189000,Jomala skola,total,0.1339
9021302000606000,Överbyvägen vsk.,9021302000207000,Kattby,total,0.1339
9021302000501000,Tobölevägen vsk.,9021302000121000,Godby högstadium,total,0.1339
9021302000183000,Ingby,9021302000308000,"Mariehamn, Bussplan",total,0.1337
9021302000067000,Degersandsvägen vsk.,9021302000075000,Eckerö färjterminal,total,0.1331
9021302000308000,"Mariehamn, Bussplan",9021302000113000,Färjsundsbron,total,0.1327
9021302000523000,Valborg,9021302000275000,Lemlands kyrka,total,0.1325
9021302000125000,Godbyvägen 1285,9021302000326000,Nabbenvägen vsk.,total,0.1325
9021302000318000,Musterivägen vsk.,9021302000121000,Godby högstadium,total,0.1324
9021302000392000,Savoy,9021302000559000,Västra macken,total,0.1322
9021302000412000,Slottsvägen vsk.,9021302000392000,Savoy,total,0.1318
9021302000312000,Maxinge,9021302000261000,Källbo skola,total,0.1315
9021302000392000,Savoy,9021302000441000,Strandnäs hotell,total,0.1309
9021302000392000,Savoy,9021302000630000,Kalmarnäs vändplan,total,0.1309
9021302000011000,Bartsgårda,9021302000266000,Labbnäs,total,0.1308
9021302000249000,Kungstensvägen vsk.,9021302000121000,Godby högstadium,total,0.1305
9021302000207000,Kattby,9021302000606000,Överbyvägen vsk.,total,0.1304
9021302000324000,Nabben,9021302000421000,Solberget södra,total,0.1303
9021302000586000,Ödkarby skola,9021302000214000,Killingholm,total,0.1303
9021302000308000,"Mariehamn, Bussplan",9021302000447000,Strömma,total,0.1302
9021302000435000,Storby,9021302000344000,Ollasgatan vsk.,total,0.1302
9021302000121000,Godby högstadium,9021302000118000,Godby centrum,total,0.1296
9021302000075000,Eckerö färjterminal,9021302000067000,Degersandsvägen vsk.,total,0.1296
9021302000429000,Torget,9021302000508000,Torrbolstad,total,0.1295
9021302000418000,Smedsböle vsk.,9021302000093000,Finby vsk.,total,0.1295
9021302000168000,Hemdal,9021302000261000,Källbo skola,total,0.1293
9021302000304000,Marbyöjen vsk.,9021302000189000,Jomala skola,total,0.1288
9021302000344000,Ollasgatan vsk.,9021302000435000,Storby,total,0.1287
9021302000049000,Brokärrsvägen vsk.,9021302000308000,"Mariehamn, Bussplan",total,0.1286
9021302000408000,Skolsvängen vsk.,9021302000308000,"Mariehamn, Bussplan",total,0.1282
9021302000308000,"Mariehamn, Bussplan",9021302000318000,Musterivägen vsk.,total,0.128
9021302000308000,"Mariehamn, Bussplan",9021302000067000,Degersandsvägen vsk.,total,0.1275
9021302000189000,Jomala skola,9021302000043000,Breidablick,total,0.1273
9021302000308000,"Mariehamn, Bussplan",9021302000181000,Industrivägen vsk.,total,0.127
9021302000543000,Vikingahallen,9021302000255000,Kvarnbo,total,0.127
9021302000492000,Tekniska verken,9021302000412000,Slottsvägen vsk.,total,0.1267
9021302000261000,Källbo skola,9021302000352000,Pettböle,total,0.1267
9021302000512000,Tärnebolstad,9021302000123000,Godbyhallen vsk.,total,0.1267
9021302000588000,Öjvägen vsk.,9021302000308000,"Mariehamn, Bussplan",total,0.1264
9021302000344000,Ollasgatan vsk.,9021302000189000,Jomala skola,total,0.1263
9021302000501000,Tobölevägen vsk.,9021302000261000,Källbo skola,total,0.1263
9021302000308000,"Mariehamn, Bussplan",9021302000095000,Finströms kyrka,total,0.1259
9021302000447000,Strömma,9021302000123000,Godbyhallen vsk.,total,0.1258
9021302000123000,Godbyhallen vsk.,9021302000611000,Skräddarsvängen vsk.,total,0.1256
9021302000662000,"Centrum, Nygatan",9021302000461000,Sviby bro,total,0.1255
9021302000189000,Jomala skola,9021302000304000,Marbyöjen vsk.,total,0.1255
9021302000364000,Prästö,9021302000392000,Savoy,total,0.1254
9021302000427000,Sportkila,9021302000492000,Tekniska verken,total,0.1249
9021302000543000,Vikingahallen,9021302000439000,Strandnäs,total,0.1248
9021302000191000,Jomalaby,9021302000123000,Godbyhallen vsk.,total,0.1245
9021302000017000,Bergö/Idskärsvägen vsk.,9021302000564000,Ytternäs skola,total,0.1244
9021302000127000,Gottby,9021302000668000,Jomala skola södra,total,0.1243
9021302000590000,Önningeby vsk.,9021302000492000,Tekniska verken,total,0.1239
9021302000121000,Godby högstadium,9021302000238000,Kullagatan vsk.,total,0.1234
9021302000189000,Jomala skola,9021302000344000,Ollasgatan vsk.,total,0.123
9021302000125000,Godbyvägen 1285,9021302000318000,Musterivägen vsk.,total,0.123
9021302000021000,Bjärström,9021302000125000,Godbyvägen 1285,total,0.123
9021302000492000,Tekniska verken,9021302000029000,Björkuddsvägen vsk.,total,0.1228
9021302000115000,GE-huset,9021302000492000,Tekniska verken,total,0.1227
9021302000148000,Hallonstigen,9021302000189000,Jomala skola,total,0.1227
9021302000392000,Savoy,9021302000255000,Kvarnbo,total,0.1226
9021302000161000,Havsvidden vsk.,9021302000368000,Pålsböle daghem,total,0.1226
9021302000179000,Högbergsvägen vsk.,9021302000189000,Jomala skola,total,0.1224
9021302000368000,Pålsböle daghem,9021302000261000,Källbo skola,total,0.1223
9021302000161000,Havsvidden vsk.,9021302000121000,Godby högstadium,total,0.1221
9021302000636000,Backebergs sportfält,9021302000662000,"Centrum, Nygatan",total,0.1218
9021302000541000,Vestmyravägen vsk. 2,9021302000189000,Jomala skola,total,0.1216
9021302000123000,Godbyhallen vsk.,9021302000109000,Fremmanby,total,0.1214
9021302000161000,Havsvidden vsk.,9021302000370000,Pålsböle Sarlings,total,0.1214
9021302000189000,Jomala skola,9021302000234000,Krokstad vsk.,total,0.1213
9021302000312000,Maxinge,9021302000021000,Bjärström,total,0.1212
9021302000668000,Jomala skola södra,9021302000127000,Gottby,total,0.1211
9021302000400000,Skagvägen vsk.,9021302000668000,Jomala skola södra,total,0.1211
9021302000370000,Pålsböle Sarlings,9021302000261000,Källbo skola,total,0.121
9021302000308000,"Mariehamn, Bussplan",9021302000075000,Eckerö färjterminal,total,0.1205
9021302000396000,Sjukhuset,9021302000439000,Strandnäs,total,0.1205
9021302000392000,Savoy,9021302000439000,Strandnäs,total,0.1204
9021302000429000,Torget,9021302000396000,Sjukhuset,total,0.1204
9021302000396000,Sjukhuset,9021302000630000,Kalmarnäs vändplan,total,0.1194
9021302000429000,Torget,9021302000523000,Valborg,total,0.1193
9021302000396000,Sjukhuset,9021302000189000,Jomala skola,total,0.1193
9021302000189000,Jomala skola,9021302000261000,Källbo skola,total,0.1193
9021302000364000,Prästö,9021302000418000,Smedsböle vsk.,total,0.1188
9021302000189000,Jomala skola,9021302000541000,Vestmyravägen vsk. 2,total,0.1184
9021302000392000,Savoy,9021302000433000,Stenbro vsk.,total,0.1183
9021302000261000,Källbo skola,9021302000238000,Kullagatan vsk.,total,0.1181
9021302000439000,Strandnäs,9021302000255000,Kvarnbo,total,0.118
9021302000668000,Jomala skola södra,9021302000400000,Skagvägen vsk.,total,0.118
9021302000306000,Mariavägen vsk.,9021302000543000,Vikingahallen,total,0.118
9021302000117000,Geta centrum,9021302000308000,"Mariehamn, Bussplan",total,0.118
9021302000592000,Öra macken,9021302000107000,Frebbenby,total,0.1177
9021302000187000,Jomala kyrka,9021302000261000,Källbo skola,total,0.1176
9021302000261000,Källbo skola,9021302000187000,Jomala kyrka,total,0.1172
9021302000058000,Böle vsk.,9021302000308000,"Mariehamn, Bussplan",total,0.1172
9021302000662000,"Centrum, Nygatan",9021302000627000,Cedersvägen,total,0.1163
9021302000312000,Maxinge,9021302000071000,Doppingvägen,total,0.1163
9021302000308000,"Mariehamn, Bussplan",9021302000324000,Nabben,total,0.1157
9021302000492000,Tekniska verken,9021302000364000,Prästö,total,0.1157
9021302000543000,Vikingahallen,9021302000306000,Mariavägen vsk.,total,0.1152
9021302000445000,Strandnäs skola södra,9021302000071000,Doppingvägen,total,0.1151
9021302000123000,Godbyhallen vsk.,9021302000499000,Tjudö vsk.,total,0.115
9021302000045000,Brinkbacken,9021302000075000,Eckerö färjterminal,total,0.1149
9021302000230000,Kroklund,9021302000368000,Pålsböle daghem,total,0.1149
9021302000058000,Böle vsk.,9021302000107000,Frebbenby,total,0.1147
9021302000396000,Sjukhuset,9021302000543000,Vikingahallen,total,0.1146
9021302000123000,Godbyhallen vsk.,9021302000342000,Ollas,total,0.1146
9021302000107000,Frebbenby,9021302000592000,Öra macken,total,0.1146
9021302000230000,Kroklund,9021302000370000,Pålsböle Sarlings,total,0.1143
9021302000045000,Brinkbacken,9021302000308000,"Mariehamn, Bussplan",total,0.1142
9021302000478000,Södernäsvägen vsk.,9021302000125000,Godbyvägen 1285,total,0.1141
9021302000492000,Tekniska verken,9021302000187000,Jomala kyrka,total,0.1138
9021302000308000,"Mariehamn, Bussplan",9021302000478000,Södernäsvägen vsk.,total,0.1137
9021302000492000,Tekniska verken,9021302000559000,Västra macken,total,0.1135
9021302000121000,Godby högstadium,9021302000370000,Pålsböle Sarlings,total,0.1133
9021302000368000,Pålsböle daghem,9021302000123000,Godbyhallen vsk.,total,0.1128
9021302000372000,Pålsbölevägen,9021302000123000,Godbyhallen vsk.,total,0.1127
9021302000461000,Sviby bro,9021302000662000,"Centrum, Nygatan",total,0.1125
9021302000445000,Strandnäs skola södra,9021302000324000,Nabben,total,0.1119
9021302000075000,Eckerö färjterminal,9021302000045000,Brinkbacken,total,0.1119
9021302000308000,"Mariehamn, Bussplan",9021302000525000,Vandö,total,0.1118
9021302000312000,Maxinge,9021302000508000,Torrbolstad,total,0.1118
9021302000107000,Frebbenby,9021302000058000,Böle vsk.,total,0.1117
9021302000362000,Prästgården,9021302000216000,Klemetsby,total,0.1114
9021302000019000,Bistorpsvägen vsk.,9021302000189000,Jomala skola,total,0.1114
9021302000308000,"Mariehamn, Bussplan",9021302000058000,Böle vsk.,total,0.1111
9021302000117000,Geta centrum,9021302000125000,Godbyvägen 1285,total,0.111
9021302000463000,Svinö färjfäste,9021302000189000,Jomala skola,total,0.1108
9021302000400000,Skagvägen vsk.,9021302000075000,Eckerö färjterminal,total,0.1107
9021302000266000,Labbnäs,9021302000125000,Godbyvägen 1285,total,0.1107
9021302000392000,Savoy,9021302000523000,Valborg,total,0.1103
9021302000043000,Breidablick,9021302000189000,Jomala skola,total,0.1098
9021302000261000,Källbo skola,9021302000478000,Södernäsvägen vsk.,total,0.1094
9021302000439000,Strandnäs,9021302000340000,Odalgården,total,0.1093
9021302000433000,Stenbro vsk.,9021302000261000,Källbo skola,total,0.1092
9021302000396000,Sjukhuset,9021302000492000,Tekniska verken,total,0.1089
9021302000045000,Brinkbacken,9021302000107000,Frebbenby,total,0.1088
9021302000662000,"Centrum, Nygatan",9021302000636000,Backebergs sportfält,total,0.1087
9021302000306000,Mariavägen vsk.,9021302000075000,Eckerö färjterminal,total,0.1086
9021302000075000,Eckerö färjterminal,9021302000308000,"Mariehamn, Bussplan",total,0.1084
9021302000308000,"Mariehamn, Bussplan",9021302000045000,Brinkbacken,total,0.1083
9021302000640000,Doktorsvägen 1B/1C,9021302000639000,Hindersbölevägen,total,0.1082
9021302000181000,Industrivägen vsk.,9021302000117000,Geta centrum,total,0.1078
9021302000075000,Eckerö färjterminal,9021302000400000,Skagvägen vsk.,total,0.1078
9021302000261000,Källbo skola,9021302000439000,Strandnäs,total,0.1076
9021302000261000,Källbo skola,9021302000189000,Jomala skola,total,0.1074
9021302000592000,Öra macken,9021302000308000,"Mariehamn, Bussplan",total,0.1074
9021302000492000,Tekniska verken,9021302000441000,Strandnäs hotell,total,0.1072
9021302000308000,"Mariehamn, Bussplan",9021302000266000,Labbnäs,total,0.1071
9021302000095000,Finströms kyrka,9021302000125000,Godbyvägen 1285,total,0.1071
9021302000001000,4H-gården,9021302000261000,Källbo skola,total,0.107
9021302000308000,"Mariehamn, Bussplan",9021302000195000,Kalmsta,total,0.1069
9021302000662000,"Centrum, Nygatan",9021302000156000,Hamnterminalen,total,0.1069
9021302000255000,Kvarnbo,9021302000429000,Torget,total,0.1069
9021302000107000,Frebbenby,9021302000045000,Brinkbacken,total,0.106
9021302000261000,Källbo skola,9021302000364000,Prästö,total,0.1059
9021302000075000,Eckerö färjterminal,9021302000306000,Mariavägen vsk.,total,0.1058
9021302000123000,Godbyhallen vsk.,9021302000113000,Färjsundsbron,total,0.1055
9021302000039000,Bolstaholms vsk.,9021302000230000,Kroklund,total,0.1055
9021302000181000,Industrivägen vsk.,9021302000266000,Labbnäs,total,0.1054
9021302000123000,Godbyhallen vsk.,9021302000187000,Jomala kyrka,total,0.1053
9021302000392000,Savoy,9021302000396000,Sjukhuset,total,0.1046
9021302000021000,Bjärström,9021302000312000,Maxinge,total,0.1045
9021302000041000,Bomarsunds fästning,9021302000364000,Prästö,total,0.1042
9021302000269000,Lafsbölevägen vsk.,9021302000121000,Godby högstadium,total,0.104
9021302000023000,Björkliden,9021302000107000,Frebbenby,total,0.1038
9021302000632000,Vikingagränd,9021302000662000,"Centrum, Nygatan",total,0.1037
9021302000073000,Drygsböle,9021302000668000,Jomala skola södra,total,0.1036
9021302000125000,Godbyvägen 1285,9021302000249000,Kungstensvägen vsk.,total,0.1035
9021302000386000,Sandmovägen vsk.,9021302000308000,"Mariehamn, Bussplan",total,0.1035
9021302000539000,Vestmyravägen vsk. 1,9021302000189000,Jomala skola,total,0.1028
9021302000125000,Godbyvägen 1285,9021302000113000,Färjsundsbron,total,0.1026
9021302000535000,Vessingsboda,9021302000486000,Södra Flaka,total,0.1026
9021302000362000,Prästgården,9021302000007000,Baltic,total,0.1021
9021302000308000,"Mariehamn, Bussplan",9021302000592000,Öra macken,total,0.1019
9021302000366000,Prästö färjfäste,9021302000316000,Mickelsö vsk.,total,0.1019
9021302000614000,Kulla sund,9021302000261000,Källbo skola,total,0.1018
9021302000340000,Odalgården,9021302000429000,Torget,total,0.1017
9021302000392000,Savoy,9021302000121000,Godby högstadium,total,0.1014
9021302000627000,Cedersvägen,9021302000662000,"Centrum, Nygatan",total,0.1014
9021302000261000,Källbo skola,9021302000115000,GE-huset,total,0.1013
9021302000386000,Sandmovägen vsk.,9021302000107000,Frebbenby,total,0.1013
9021302000107000,Frebbenby,9021302000023000,Björkliden,total,0.1011
9021302000668000,Jomala skola södra,9021302000073000,Drygsböle,total,0.1009
9021302000392000,Savoy,9021302000614000,Kulla sund,total,0.1008
9021302000324000,Nabben,9021302000273000,Lemböte vsk.,total,0.1008
9021302000115000,GE-huset,9021302000543000,Vikingahallen,total,0.1007
9021302000378000,Rönngården,9021302000543000,Vikingahallen,total,0.1006
9021302000451000,Strömsnäs,9021302000189000,Jomala skola,total,0.1005
9021302000125000,Godbyvägen 1285,9021302000139000,Grelsby vsk.,total,0.1002
9021302000189000,Jomala skola,9021302000539000,Vestmyravägen vsk. 1,total,0.1001
9021302000679000,Polishuset,9021302000639000,Hindersbölevägen,total,0.0999
9021302000392000,Savoy,9021302000093000,Finby vsk.,total,0.0999
9021302000125000,Godbyvägen 1285,9021302000230000,Kroklund,total,0.0998
9021302000187000,Jomala kyrka,9021302000378000,Rönngården,total,0.0997
9021302000308000,"Mariehamn, Bussplan",9021302000386000,Sandmovägen vsk.,total,0.0995
9021302000259000,Källarvägen,9021302000461000,Sviby bro,total,0.0994
9021302000125000,Godbyvägen 1285,9021302000161000,Havsvidden vsk.,total,0.0993
9021302000107000,Frebbenby,9021302000386000,Sandmovägen vsk.,total,0.0993
9021302000269000,Lafsbölevägen vsk.,9021302000261000,Källbo skola,total,0.0993
9021302000209000,Kattby södra,9021302000226000,Korsbro,total,0.0987
9021302000123000,Godbyhallen vsk.,9021302000429000,Torget,total,0.0986
9021302000181000,Industrivägen vsk.,9021302000095000,Finströms kyrka,total,0.0985
9021302000523000,Valborg,9021302000216000,Klemetsby,total,0.0984
9021302000439000,Strandnäs,9021302000429000,Torget,total,0.0983
9021302000429000,Torget,9021302000214000,Killingholm,total,0.0982
9021302000586000,Ödkarby skola,9021302000585000,Ödkarby,total,0.0981
9021302000308000,"Mariehamn, Bussplan",9021302000497000,Tjudö midsommarstång,total,0.0979
9021302000429000,Torget,9021302000647000,Lotsgatan,total,0.0979
9021302000224000,Kockobacka,9021302000308000,"Mariehamn, Bussplan",total,0.0976
9021302000559000,Västra macken,9021302000392000,Savoy,total,0.0975
9021302000396000,Sjukhuset,9021302000340000,Odalgården,total,0.0975
9021302000093000,Finby vsk.,9021302000418000,Smedsböle vsk.,total,0.0974
9021302000662000,"Centrum, Nygatan",9021302000677000,Norrgårdsvägen,total,0.0973
9021302000525000,Vandö,9021302000123000,Godbyhallen vsk.,total,0.0971
9021302000461000,Sviby bro,9021302000259000,Källarvägen,total,0.0969
9021302000115000,GE-huset,9021302000429000,Torget,total,0.0967
9021302000118000,Godby centrum,9021302000255000,Kvarnbo,total,0.0966
9021302000071000,Doppingvägen,9021302000646000,Ytternäs skola,total,0.0963
9021302000259000,Källarvägen,9021302000567000,Ålandsplan,total,0.0963
9021302000564000,Ytternäs skola,9021302000137000,Granö vändplan,total,0.0961
9021302000226000,Korsbro,9021302000209000,Kattby södra,total,0.0961
9021302000312000,Maxinge,9021302000640000,Doktorsvägen 1B/1C,total,0.096
9021302000429000,Torget,9021302000392000,Savoy,total,0.0959
9021302000523000,Valborg,9021302000490000,Södra Svinövägen vsk.,total,0.0959
9021302000657000,Kyrkan,9021302000647000,Lotsgatan,total,0.0958
9021302000445000,Strandnäs skola södra,9021302000195000,Kalmsta,total,0.0958
9021302000392000,Savoy,9021302000185000,Jomala församlingshem,total,0.095
9021302000261000,Källbo skola,9021302000312000,Maxinge,total,0.095
9021302000121000,Godby högstadium,9021302000372000,Pålsbölevägen,total,0.0947
9021302000123000,Godbyhallen vsk.,9021302000439000,Strandnäs,total,0.0947
9021302000123000,Godbyhallen vsk.,9021302000062000,Daglösa,total,0.0947
9021302000412000,Slottsvägen vsk.,9021302000492000,Tekniska verken,total,0.0947
9021302000567000,Ålandsplan,9021302000259000,Källarvägen,total,0.0944
9021302000543000,Vikingahallen,9021302000508000,Torrbolstad,total,0.0944
9021302000362000,Prästgården,9021302000245000,Kummelören,total,0.0937
9021302000441000,Strandnäs hotell,9021302000392000,Savoy,total,0.0936
9021302000416000,Smartpark,9021302000189000,Jomala skola,total,0.0934
9021302000312000,Maxinge,9021302000543000,Vikingahallen,total,0.0932
9021302000662000,"Centrum, Nygatan",9021302000671000,Dalkullavägen,total,0.0931
9021302000023000,Björkliden,9021302000308000,"Mariehamn, Bussplan",total,0.0925
9021302000318000,Musterivägen vsk.,9021302000125000,Godbyvägen 1285,total,0.0924
9021302000113000,Färjsundsbron,9021302000308000,"Mariehamn, Bussplan",total,0.0923
9021302000261000,Källbo skola,9021302000611000,Skräddarsvängen vsk.,total,0.0922
9021302000497000,Tjudö midsommarstång,9021302000123000,Godbyhallen vsk.,total,0.0919
9021302000324000,Nabben,9021302000445000,Strandnäs skola södra,total,0.0917
9021302000308000,"Mariehamn, Bussplan",9021302000588000,Öjvägen vsk.,total,0.0916
9021302000392000,Savoy,9021302000031000,Björkängsvägen vsk.,total,0.0915
9021302000396000,Sjukhuset,9021302000590000,Önningeby vsk.,total,0.0914
9021302000630000,Kalmarnäs vändplan,9021302000429000,Torget,total,0.0914
9021302000318000,Musterivägen vsk.,9021302000308000,"Mariehamn, Bussplan",total,0.0913
9021302000255000,Kvarnbo,9021302000157000,Haraldsby,total,0.0911
9021302000392000,Savoy,9021302000508000,Torrbolstad,total,0.091
9021302000189000,Jomala skola,9021302000416000,Smartpark,total,0.0909
9021302000662000,"Centrum, Nygatan",9021302000660000,Ålands lyceum,total,0.0905
9021302000115000,GE-huset,9021302000029000,Björkuddsvägen vsk.,total,0.0904
9021302000185000,Jomala församlingshem,9021302000492000,Tekniska verken,total,0.0901
9021302000308000,"Mariehamn, Bussplan",9021302000408000,Skolsvängen vsk.,total,0.09
9021302000492000,Tekniska verken,9021302000115000,GE-huset,total,0.0897
9021302000314000,Mellanvik,9021302000535000,Vessingsboda,total,0.0895
9021302000590000,Önningeby vsk.,9021302000421000,Solberget södra,total,0.0894
9021302000123000,Godbyhallen vsk.,9021302000154000,Hamnsundsvägen vsk.,total,0.0894
9021302000298000,Mangelbo,9021302000121000,Godby högstadium,total,0.089
9021302000433000,Stenbro vsk.,9021302000392000,Savoy,total,0.0887
9021302000234000,Krokstad vsk.,9021302000189000,Jomala skola,total,0.0887
9021302000121000,Godby högstadium,9021302000586000,Ödkarby skola,total,0.0886
9021302000338000,Nääs,9021302000308000,"Mariehamn, Bussplan",total,0.0886
9021302000121000,Godby högstadium,9021302000566000,Ytterängsvägen vsk.,total,0.0885
9021302000011000,Bartsgårda,9021302000322000,Mörslättsvägen vsk.,total,0.0885
9021302000137000,Granö vändplan,9021302000564000,Ytternäs skola,total,0.0882
9021302000255000,Kvarnbo,9021302000312000,Maxinge,total,0.088
9021302000666000,Svinryggen,9021302000668000,Jomala skola södra,total,0.0879
9021302000308000,"Mariehamn, Bussplan",9021302000023000,Björkliden,total,0.0878
9021302000559000,Västra macken,9021302000630000,Kalmarnäs vändplan,total,0.0878
9021302000590000,Önningeby vsk.,9021302000115000,GE-huset,total,0.0878
9021302000523000,Valborg,9021302000007000,Baltic,total,0.0877
9021302000445000,Strandnäs skola södra,9021302000639000,Hindersbölevägen,total,0.0875
9021302000439000,Strandnäs,9021302000508000,Torrbolstad,total,0.0875
9021302000189000,Jomala skola,9021302000463000,Svinö färjfäste,total,0.0873
9021302000392000,Savoy,9021302000316000,Mickelsö vsk.,total,0.0871
9021302000378000,Rönngården,9021302000187000,Jomala kyrka,total,0.0869
9021302000255000,Kvarnbo,9021302000214000,Killingholm,total,0.0869
9021302000590000,Önningeby vsk.,9021302000029000,Björkuddsvägen vsk.,total,0.0865
9021302000364000,Prästö,9021302000492000,Tekniska verken,total,0.0865
9021302000067000,Degersandsvägen vsk.,9021302000107000,Frebbenby,total,0.0862
9021302000115000,GE-huset,9021302000261000,Källbo skola,total,0.0861
9021302000630000,Kalmarnäs vändplan,9021302000392000,Savoy,total,0.0861
9021302000123000,Godbyhallen vsk.,9021302000318000,Musterivägen vsk.,total,0.086
9021302000118000,Godby centrum,9021302000261000,Källbo skola,total,0.0859
9021302000671000,Dalkullavägen,9021302000662000,"Centrum, Nygatan",total,0.0857
9021302000668000,Jomala skola södra,9021302000666000,Svinryggen,total,0.0856
9021302000429000,Torget,9021302000157000,Haraldsby,total,0.0854
9021302000439000,Strandnäs,9021302000261000,Källbo skola,total,0.0853
9021302000123000,Godbyhallen vsk.,9021302000185000,Jomala församlingshem,total,0.0853
9021302000121000,Godby högstadium,9021302000392000,Savoy,total,0.0852
9021302000123000,Godbyhallen vsk.,9021302000168000,Hemdal,total,0.0851
9021302000478000,Södernäsvägen vsk.,9021302000308000,"Mariehamn, Bussplan",total,0.0851
9021302000492000,Tekniska verken,9021302000433000,Stenbro vsk.,total,0.085
9021302000261000,Källbo skola,9021302000093000,Finby vsk.,total,0.0849
9021302000312000,Maxinge,9021302000214000,Killingholm,total,0.0847
9021302000261000,Källbo skola,9021302000499000,Tjudö vsk.,total,0.0847
9021302000416000,Smartpark,9021302000075000,Eckerö färjterminal,total,0.0847
9021302000564000,Ytternäs skola,9021302000332000,Nåtö biologiska,total,0.0846
9021302000115000,GE-huset,9021302000255000,Kvarnbo,total,0.0843
9021302000543000,Vikingahallen,9021302000396000,Sjukhuset,total,0.0843
9021302000372000,Pålsbölevägen,9021302000261000,Källbo skola,total,0.0842
9021302000071000,Doppingvägen,9021302000429000,Torget,total,0.084
9021302000362000,Prästgården,9021302000490000,Södra Svinövägen vsk.,total,0.084
9021302000512000,Tärnebolstad,9021302000308000,"Mariehamn, Bussplan",total,0.084
9021302000107000,Frebbenby,9021302000067000,Degersandsvägen vsk.,total,0.0839
9021302000586000,Ödkarby skola,9021302000453000,Stålsby,total,0.0837
9021302000559000,Västra macken,9021302000492000,Tekniska verken,total,0.0834
9021302000344000,Ollasgatan vsk.,9021302000308000,"Mariehamn, Bussplan",total,0.0833
9021302000261000,Källbo skola,9021302000566000,Ytterängsvägen vsk.,total,0.0832
9021302000261000,Källbo skola,9021302000586000,Ödkarby skola,total,0.0831
9021302000123000,Godbyhallen vsk.,9021302000501000,Tobölevägen vsk.,total,0.083
9021302000567000,Ålandsplan,9021302000590000,Önningeby vsk.,total,0.0828
9021302000362000,Prästgården,9021302000380000,Rörstorp,total,0.0828
9021302000418000,Smedsböle vsk.,9021302000484000,Södra Finbygatan vsk.,total,0.0828
9021302000115000,GE-huset,9021302000340000,Odalgården,total,0.0827
9021302000035000,Bo-Bil,9021302000185000,Jomala församlingshem,total,0.0826
9021302000261000,Källbo skola,9021302000201000,Kastelholm,total,0.0826
